;Comuna;Trabajo;Etnia;Sexo;Freq;anio;codigo
1990;Melipeuco;No;No pertenece a ningún pueblo indígena;Hombre;152;2017;9110
1991;Melipeuco;Si, ahora mismo;Mapuche;Hombre;85;2017;9110
1992;Melipilla;Si, ahora mismo;Mapuche;Hombre;330;2017;13501
1993;Melipilla;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1319;2017;13501
1994;Melipilla;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;1856;2017;13501
1995;Melipilla;No;No pertenece a ningún pueblo indígena;Hombre;10379;2017;13501
1996;Melipilla;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;2559;2017;13501
1997;Melipilla;No;No pertenece a ningún pueblo indígena;Mujer;18393;2017;13501
1998;Melipilla;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;5136;2017;13501
1999;Molina;No;No pertenece a ningún pueblo indígena;Hombre;5305;2017;7304
2000;Molina;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;1478;2017;7304
2001;Molina;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1901;2017;7304
2002;Molina;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1118;2017;7304
2003;Molina;No;No pertenece a ningún pueblo indígena;Mujer;9619;2017;7304
2004;Molina;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;1298;2017;7304
2005;Monte Patria;No;Diaguita;Mujer;125;2017;4303
2006;Monte Patria;No;No pertenece a ningún pueblo indígena;Mujer;5424;2017;4303
2007;Monte Patria;Sí, en otra época del año;Mapuche;Mujer;88;2017;4303
2008;Monte Patria;Sí, en otra época del año;Diaguita;Mujer;88;2017;4303
2009;Monte Patria;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1734;2017;4303
2010;Monte Patria;No;Mapuche;Mujer;191;2017;4303
2011;Monte Patria;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;797;2017;4303
2012;Monte Patria;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;795;2017;4303
2013;Monte Patria;No;Diaguita;Hombre;71;2017;4303
2014;Monte Patria;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;998;2017;4303
2015;Monte Patria;No;No pertenece a ningún pueblo indígena;Hombre;1941;2017;4303
2016;Mostazal;No;No pertenece a ningún pueblo indígena;Mujer;4098;2017;6110
2017;Mostazal;No;Aimara;Mujer;53;2017;6110
2018;Mostazal;No;No pertenece a ningún pueblo indígena;Hombre;1370;2017;6110
2019;Mostazal;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;717;2017;6110
2020;Mostazal;No;Mapuche;Mujer;64;2017;6110
2021;Mostazal;No;Aimara;Hombre;106;2017;6110
2022;Mostazal;Sí, en otra época del año;Mapuche;Mujer;218;2017;6110
2023;Mostazal;Si, ahora mismo;Aimara;Hombre;53;2017;6110
2024;Mostazal;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;796;2017;6110
2025;Mostazal;Sí, en otra época del año;Mapuche;Hombre;53;2017;6110
2026;Mostazal;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;64;2017;6110
2027;Mostazal;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1844;2017;6110
2028;Mostazal;Si, ahora mismo;Mapuche;Mujer;53;2017;6110
2029;Mostazal;Si, ahora mismo;Mapuche;Hombre;53;2017;6110
2030;Mostazal;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;294;2017;6110
2031;Mostazal;No;Mapuche;Hombre;64;2017;6110
2032;Mulchén;No;Aimara;Hombre;71;2017;8305
2033;Mulchén;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;91;2017;8305
2034;Mulchén;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1156;2017;8305
2035;Mulchén;No;Mapuche;Mujer;277;2017;8305
2036;Mulchén;No;No pertenece a ningún pueblo indígena;Hombre;2612;2017;8305
2037;Mulchén;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;946;2017;8305
2038;Mulchén;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;907;2017;8305
2039;Mulchén;No;No pertenece a ningún pueblo indígena;Mujer;4824;2017;8305
2040;Mulchén;Sí, en otra época del año;Mapuche;Mujer;182;2017;8305
2041;Mulchén;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1110;2017;8305
2042;Mulchén;No;Mapuche;Hombre;128;2017;8305
2043;Nacimiento;No;Mapuche;Mujer;91;2017;8306
2044;Nacimiento;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1688;2017;8306
2045;Nacimiento;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;412;2017;8306
2046;Nacimiento;No;Mapuche;Hombre;120;2017;8306
2047;Nacimiento;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;396;2017;8306
2048;Nacimiento;Sí, en otra época del año;Mapuche;Hombre;80;2017;8306
2049;Nacimiento;No;No pertenece a ningún pueblo indígena;Hombre;2608;2017;8306
2050;Nacimiento;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;109;2017;8306
2051;Nacimiento;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;718;2017;8306
2052;Nacimiento;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;55;2017;8306
2053;Nacimiento;No;No sabe/no responde;Hombre;160;2017;8306
2054;Nacimiento;No;No pertenece a ningún pueblo indígena;Mujer;5506;2017;8306
2055;Nancagua;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;687;2017;6305
2056;Nancagua;Si, ahora mismo;Mapuche;Mujer;92;2017;6305
2057;Nancagua;No;No pertenece a ningún pueblo indígena;Hombre;1795;2017;6305
2058;Nancagua;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;280;2017;6305
2059;Nancagua;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;568;2017;6305
2060;Nancagua;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;175;2017;6305
2061;Nancagua;No;No pertenece a ningún pueblo indígena;Mujer;3792;2017;6305
2062;Natales;Sí, en otra época del año;Kawashkar o Alacalufes;Mujer;66;2017;12401
2063;Natales;Si, ahora mismo;Mapuche;Hombre;74;2017;12401
2064;Natales;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;282;2017;12401
2065;Natales;Si, ahora mismo;Mapuche;Mujer;125;2017;12401
2066;Natales;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;559;2017;12401
2067;Natales;Sí, en otra época del año;Mapuche;Mujer;220;2017;12401
2068;Natales;No;Mapuche;Hombre;515;2017;12401
2069;Natales;No;No pertenece a ningún pueblo indígena;Mujer;1976;2017;12401
2070;Natales;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;48;2017;12401
2071;Natales;No;No pertenece a ningún pueblo indígena;Hombre;1267;2017;12401
2072;Natales;Sí, en otra época del año;Mapuche;Hombre;59;2017;12401
2073;Natales;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;103;2017;12401
2074;Natales;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;504;2017;12401
2075;Natales;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;599;2017;12401
2076;Natales;No;Mapuche;Mujer;720;2017;12401
2077;Navidad;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;275;2017;6205
2078;Navidad;No;No pertenece a ningún pueblo indígena;Hombre;785;2017;6205
2079;Navidad;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;227;2017;6205
2080;Navidad;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;51;2017;6205
2081;Navidad;Si, ahora mismo;Mapuche;Mujer;5;2017;6205
2082;Navidad;No;No pertenece a ningún pueblo indígena;Mujer;1221;2017;6205
2083;Navidad;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;51;2017;6205
2084;Navidad;No;Mapuche;Hombre;12;2017;6205
2085;Navidad;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;168;2017;6205
2086;Navidad;No;Mapuche;Mujer;98;2017;6205
2087;Negrete;No;No pertenece a ningún pueblo indígena;Hombre;921;2017;8307
2088;Negrete;No;Aimara;Hombre;88;2017;8307
2089;Negrete;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;23;2017;8307
2090;Negrete;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;247;2017;8307
2091;Negrete;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;440;2017;8307
2092;Negrete;Sí, en otra época del año;Aimara;Mujer;44;2017;8307
2093;Negrete;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;187;2017;8307
2094;Negrete;No;Mapuche;Mujer;23;2017;8307
2095;Negrete;No;No pertenece a ningún pueblo indígena;Mujer;1699;2017;8307
2096;Ninhue;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;457;2017;16204
2097;Ninhue;No;No pertenece a ningún pueblo indígena;Hombre;406;2017;16204
2098;Ninhue;No;No pertenece a ningún pueblo indígena;Mujer;1032;2017;16204
2099;Ninhue;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;61;2017;16204
2100;Ninhue;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;140;2017;16204
2101;Ninhue;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;164;2017;16204
2102;Ninhue;No;Mapuche;Hombre;40;2017;16204
2103;Nogales;No;No pertenece a ningún pueblo indígena;Mujer;5985;2017;5506
2104;Nogales;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;351;2017;5506
2105;Nogales;No;No sabe/no responde;Mujer;162;2017;5506
2106;Nogales;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;728;2017;5506
2107;Nogales;No;Mapuche;Hombre;106;2017;5506
2108;Nogales;No;Mapuche;Mujer;90;2017;5506
2109;Nogales;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1311;2017;5506
2110;Nogales;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;130;2017;5506
2111;Nogales;No;No pertenece a ningún pueblo indígena;Hombre;2475;2017;5506
2112;Nogales;Sí, en otra época del año;Aimara;Mujer;30;2017;5506
2113;Nogales;Si, ahora mismo;Mapuche;Mujer;162;2017;5506
2114;Nogales;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;93;2017;5506
2115;Nueva Imperial;No;No pertenece a ningún pueblo indígena;Mujer;2755;2017;9111
2116;Nueva Imperial;Sí, en otra época del año;Mapuche;Hombre;169;2017;9111
2117;Nueva Imperial;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;911;2017;9111
2118;Nueva Imperial;No;No pertenece a ningún pueblo indígena;Hombre;632;2017;9111
2119;Nueva Imperial;No;Mapuche;Mujer;3329;2017;9111
2120;Nueva Imperial;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;184;2017;9111
2121;Nueva Imperial;Si, ahora mismo;Mapuche;Mujer;1563;2017;9111
2122;Nueva Imperial;No;Mapuche;Hombre;1712;2017;9111
2123;Nueva Imperial;No;Diaguita;Mujer;73;2017;9111
2124;Nueva Imperial;Si, ahora mismo;Mapuche;Hombre;599;2017;9111
2125;Nueva Imperial;No;Aimara;Mujer;190;2017;9111
2126;Nueva Imperial;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;231;2017;9111
2127;Ñiquén;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;6;2017;16303
2128;Ñiquén;Si, ahora mismo;Mapuche;Mujer;59;2017;16303
2129;Ñiquén;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1025;2017;16303
2130;Ñiquén;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;293;2017;16303
2131;Ñiquén;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;452;2017;16303
2132;Ñiquén;No;No pertenece a ningún pueblo indígena;Hombre;784;2017;16303
2133;Ñiquén;No;Mapuche;Mujer;71;2017;16303
2134;Ñiquén;No;No pertenece a ningún pueblo indígena;Mujer;834;2017;16303
2135;Ñiquén;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;591;2017;16303
2136;Ñuñoa;No;No pertenece a ningún pueblo indígena;Mujer;14475;2017;13120
2137;Ñuñoa;Sí, en otra época del año;Aimara;Mujer;49;2017;13120
2138;Ñuñoa;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;1598;2017;13120
2139;Ñuñoa;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;3005;2017;13120
2140;Ñuñoa;No;No pertenece a ningún pueblo indígena;Hombre;6692;2017;13120
2141;Ñuñoa;Si, ahora mismo;Mapuche;Mujer;295;2017;13120
2142;Ñuñoa;No;Aimara;Mujer;109;2017;13120
2143;Ñuñoa;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;5965;2017;13120
2144;Ñuñoa;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;3477;2017;13120
2145;Ñuñoa;No;Mapuche;Mujer;132;2017;13120
2146;Ñuñoa;No;Aimara;Hombre;55;2017;13120
2147;Ñuñoa;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;63;2017;13120
2148;Ñuñoa;No;Mapuche;Hombre;111;2017;13120
2149;Olivar;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;341;2017;6111
2150;Olivar;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;789;2017;6111
2151;Olivar;No;Aimara;Mujer;38;2017;6111
2152;Olivar;No;No pertenece a ningún pueblo indígena;Mujer;1897;2017;6111
2153;Olivar;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;137;2017;6111
2154;Olivar;No;No pertenece a ningún pueblo indígena;Hombre;1126;2017;6111
2155;Olivar;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;915;2017;6111
2156;Olivar;Si, ahora mismo;Mapuche;Mujer;45;2017;6111
2157;Olmué;No;Mapuche;Mujer;104;2017;5803
2158;Olmué;No;No pertenece a ningún pueblo indígena;Hombre;1373;2017;5803
2159;Olmué;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;135;2017;5803
2160;Olmué;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;597;2017;5803
2161;Olmué;No;No pertenece a ningún pueblo indígena;Mujer;3950;2017;5803
2162;Olmué;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;301;2017;5803
2163;Olmué;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;96;2017;5803
2164;Olmué;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;487;2017;5803
2165;Osorno;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;3666;2017;10301
2166;Osorno;No;No pertenece a ningún pueblo indígena;Mujer;21122;2017;10301
2167;Osorno;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;56;2017;10301
2168;Osorno;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;1672;2017;10301
2169;Osorno;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;44;2017;10301
2170;Osorno;No;No pertenece a ningún pueblo indígena;Hombre;9120;2017;10301
2171;Osorno;Si, ahora mismo;Mapuche;Mujer;2828;2017;10301
2172;Osorno;Sí, en otra época del año;Mapuche;Hombre;541;2017;10301
2173;Osorno;No;Mapuche;Mujer;7733;2017;10301
2174;Osorno;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;4775;2017;10301
2175;Osorno;Sí, en otra época del año;Mapuche;Mujer;1328;2017;10301
2176;Osorno;No sabe/no responde;Mapuche;Mujer;128;2017;10301
2177;Osorno;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;3466;2017;10301
2178;Osorno;No;Mapuche;Hombre;2881;2017;10301
2179;Osorno;Si, ahora mismo;Mapuche;Hombre;1172;2017;10301
2180;Osorno;No;Diaguita;Mujer;70;2017;10301
2181;Osorno;Si, ahora mismo;Kawashkar o Alacalufes;Mujer;60;2017;10301
2182;Ovalle;No;Rapa-Nui o Pascuenses;Mujer;53;2017;4301
2183;Ovalle;No;No pertenece a ningún pueblo indígena;Mujer;17352;2017;4301
2184;Ovalle;Sí, en otra época del año;Diaguita;Mujer;312;2017;4301
2185;Ovalle;Sí, en otra época del año;Mapuche;Mujer;238;2017;4301
2186;Ovalle;Sí, en otra época del año;Diaguita;Hombre;130;2017;4301
2187;Ovalle;No;Atacameño (Likan-Antai);Hombre;107;2017;4301
2188;Ovalle;Sí, en otra época del año;Aimara;Hombre;94;2017;4301
2189;Ovalle;No;Aimara;Mujer;83;2017;4301
2190;Ovalle;No;Diaguita;Mujer;1452;2017;4301
2191;Ovalle;Si, ahora mismo;Diaguita;Mujer;135;2017;4301
2192;Ovalle;Si, ahora mismo;Diaguita;Hombre;215;2017;4301
2193;Ovalle;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;4668;2017;4301
2194;Ovalle;Sí, en otra época del año;Mapuche;Hombre;155;2017;4301
2195;Ovalle;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;3351;2017;4301
2196;Ovalle;Si, ahora mismo;Atacameño (Likan-Antai);Mujer;107;2017;4301
2197;Ovalle;No;No pertenece a ningún pueblo indígena;Hombre;6669;2017;4301
2198;Ovalle;No;Rapa-Nui o Pascuenses;Hombre;53;2017;4301
2199;Ovalle;No;Diaguita;Hombre;705;2017;4301
2200;Ovalle;Sí, en otra época del año;Collas;Mujer;63;2017;4301
2201;Ovalle;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;5589;2017;4301
2202;Ovalle;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;1136;2017;4301
2203;Ovalle;No;Mapuche;Mujer;183;2017;4301
2204;Padre Hurtado;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;619;2017;13604
2205;Padre Hurtado;No;Mapuche;Hombre;568;2017;13604
2206;Padre Hurtado;Si, ahora mismo;Mapuche;Mujer;20;2017;13604
2207;Padre Hurtado;Si, ahora mismo;Mapuche;Hombre;209;2017;13604
2208;Padre Hurtado;No;Mapuche;Mujer;457;2017;13604
2209;Padre Hurtado;No;No pertenece a ningún pueblo indígena;Hombre;5885;2017;13604
2210;Padre Hurtado;No;No pertenece a ningún pueblo indígena;Mujer;12498;2017;13604
2211;Padre Hurtado;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;259;2017;13604
2212;Padre Hurtado;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;360;2017;13604
2213;Padre Las Casas;No;No pertenece a ningún pueblo indígena;Mujer;6907;2017;9112
2214;Padre Las Casas;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;1095;2017;9112
2215;Padre Las Casas;No;No pertenece a ningún pueblo indígena;Hombre;3998;2017;9112
2216;Padre Las Casas;No sabe/no responde;No sabe/no responde;Hombre;76;2017;9112
2217;Padre Las Casas;No sabe/no responde;No sabe/no responde;Mujer;38;2017;9112
2218;Padre Las Casas;Sí, en otra época del año;Kawashkar o Alacalufes;Mujer;79;2017;9112
2219;Padre Las Casas;Si, ahora mismo;Mapuche;Mujer;1288;2017;9112
2220;Padre Las Casas;No;Mapuche;Hombre;3152;2017;9112
2221;Padre Las Casas;No;Rapa-Nui o Pascuenses;Mujer;79;2017;9112
2222;Padre Las Casas;Sí, en otra época del año;Mapuche;Hombre;1688;2017;9112
2223;Padre Las Casas;Sí, en otra época del año;Mapuche;Mujer;2658;2017;9112
2224;Padre Las Casas;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1860;2017;9112
2225;Padre Las Casas;Si, ahora mismo;Mapuche;Hombre;873;2017;9112
2226;Padre Las Casas;No;Mapuche;Mujer;6571;2017;9112
2227;Padre Las Casas;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;1059;2017;9112
2228;Padre Las Casas;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1176;2017;9112
2229;Padre Las Casas;No;Kawashkar o Alacalufes;Mujer;94;2017;9112
2230;Paiguano;No;Diaguita;Mujer;49;2017;4105
2231;Paiguano;No;Diaguita;Hombre;49;2017;4105
2232;Paiguano;Sí, en otra época del año;Mapuche;Hombre;80;2017;4105
2233;Paiguano;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;89;2017;4105
2234;Paiguano;No;No pertenece a ningún pueblo indígena;Mujer;1268;2017;4105
2235;Paiguano;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;169;2017;4105
2236;Paiguano;No;No pertenece a ningún pueblo indígena;Hombre;623;2017;4105
2237;Paillaco;No;No pertenece a ningún pueblo indígena;Mujer;3849;2017;14107
2238;Paillaco;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;113;2017;14107
2239;Paillaco;No;Mapuche;Mujer;463;2017;14107
2240;Paillaco;Sí, en otra época del año;Mapuche;Hombre;39;2017;14107
2241;Paillaco;No;Mapuche;Hombre;140;2017;14107
2242;Paillaco;Si, ahora mismo;Mapuche;Hombre;111;2017;14107
2243;Paillaco;Sí, en otra época del año;Mapuche;Mujer;32;2017;14107
2244;Paillaco;No;No sabe/no responde;Mujer;70;2017;14107
2245;Paillaco;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;144;2017;14107
2246;Paillaco;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;402;2017;14107
2247;Paillaco;No;No sabe/no responde;Hombre;35;2017;14107
2248;Paillaco;No;No pertenece a ningún pueblo indígena;Hombre;1831;2017;14107
2249;Paillaco;Si, ahora mismo;Mapuche;Mujer;34;2017;14107
2250;Paillaco;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;665;2017;14107
2251;Paillaco;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;124;2017;14107
2252;Paillaco;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;643;2017;14107
2253;Paine;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;5100;2017;13404
2254;Paine;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;2003;2017;13404
2255;Paine;Sí, en otra época del año;Mapuche;Hombre;246;2017;13404
2256;Paine;No;No pertenece a ningún pueblo indígena;Mujer;6736;2017;13404
2257;Paine;No;No pertenece a ningún pueblo indígena;Hombre;2775;2017;13404
2258;Paine;Sí, en otra época del año;Mapuche;Mujer;410;2017;13404
2259;Paine;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;3746;2017;13404
2260;Paine;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;2387;2017;13404
2261;Palmilla;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;66;2017;6306
2262;Palmilla;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;330;2017;6306
2263;Palmilla;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;115;2017;6306
2264;Palmilla;No;No pertenece a ningún pueblo indígena;Mujer;2611;2017;6306
2265;Palmilla;No;Mapuche;Mujer;13;2017;6306
2266;Palmilla;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;175;2017;6306
2267;Palmilla;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;337;2017;6306
2268;Palmilla;No;No pertenece a ningún pueblo indígena;Hombre;984;2017;6306
2269;Panguipulli;No;Mapuche;Mujer;1731;2017;14108
2270;Panguipulli;Si, ahora mismo;Mapuche;Hombre;413;2017;14108
2271;Panguipulli;Sí, en otra época del año;Mapuche;Hombre;196;2017;14108
2272;Panguipulli;No;No pertenece a ningún pueblo indígena;Mujer;5664;2017;14108
2273;Panguipulli;No;Diaguita;Hombre;23;2017;14108
2274;Panguipulli;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;642;2017;14108
2275;Panguipulli;No;No pertenece a ningún pueblo indígena;Hombre;2098;2017;14108
2276;Panguipulli;No;Mapuche;Hombre;536;2017;14108
2277;Panguipulli;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;399;2017;14108
2278;Panguipulli;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1247;2017;14108
2279;Panguipulli;Sí, en otra época del año;Mapuche;Mujer;849;2017;14108
2280;Panguipulli;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;623;2017;14108
2281;Panguipulli;Si, ahora mismo;Mapuche;Mujer;90;2017;14108
2282;Panquehue;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;266;2017;5704
2283;Panquehue;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;39;2017;5704
2284;Panquehue;No;No pertenece a ningún pueblo indígena;Mujer;1427;2017;5704
2285;Panquehue;No;No pertenece a ningún pueblo indígena;Hombre;472;2017;5704
2286;Panquehue;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;58;2017;5704
2287;Panquehue;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;215;2017;5704
2288;Panquehue;Si, ahora mismo;Mapuche;Mujer;42;2017;5704
2289;Panquehue;Si, ahora mismo;Mapuche;Hombre;42;2017;5704
2290;Panquehue;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;521;2017;5704
2291;Panquehue;No;Mapuche;Mujer;50;2017;5704
2292;Papudo;No;Aimara;Mujer;25;2017;5403
2293;Papudo;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;112;2017;5403
2294;Papudo;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;25;2017;5403
2295;Papudo;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;202;2017;5403
2296;Papudo;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;332;2017;5403
2297;Papudo;No;No pertenece a ningún pueblo indígena;Hombre;788;2017;5403
2298;Papudo;No;Aimara;Hombre;25;2017;5403
2299;Papudo;No;No pertenece a ningún pueblo indígena;Mujer;846;2017;5403
2300;Paredones;No;No pertenece a ningún pueblo indígena;Hombre;819;2017;6206
2301;Paredones;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;94;2017;6206
2302;Paredones;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;115;2017;6206
2303;Paredones;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;159;2017;6206
2304;Paredones;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;162;2017;6206
2305;Paredones;No;No pertenece a ningún pueblo indígena;Mujer;1400;2017;6206
2306;Paredones;Sí, en otra época del año;Mapuche;Hombre;23;2017;6206
2307;Parral;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1285;2017;7404
2308;Parral;No;Mapuche;Mujer;46;2017;7404
2309;Parral;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;1079;2017;7404
2310;Parral;No;No pertenece a ningún pueblo indígena;Mujer;6244;2017;7404
2311;Parral;No;Mapuche;Hombre;92;2017;7404
2312;Parral;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Mujer;1051;2017;7404
2313;Parral;No;No pertenece a ningún pueblo indígena;Hombre;2490;2017;7404
2314;Parral;Sí, en otra época del año;No pertenece a ningún pueblo indígena;Hombre;590;2017;7404
2315;Pedro Aguirre Cerda;Si, ahora mismo;No pertenece a ningún pueblo indígena;Mujer;3769;2017;13121
2316;Pedro Aguirre Cerda;Sí, en otra época del año;Mapuche;Mujer;275;2017;13121
2317;Pedro Aguirre Cerda;Si, ahora mismo;No pertenece a ningún pueblo indígena;Hombre;1375;2017;13121
2318;Pedro Aguirre Cerda;Sí, en otra época del año;Mapuche;Hombre;166;2017;13121
