;Comuna;Trabajo;Etnia;Sexo;Freq;anio;codigo
782;la ligua;sí, en otra época del año;mapuche;mujer;66;2015;5401
783;la ligua;no;diaguita;mujer;29;2015;5401
784;la ligua;no;no pertenece a ningún pueblo indígena;hombre;4268;2015;5401
785;la ligua;sí, ahora mismo;mapuche;hombre;14;2015;5401
786;la ligua;no;atacameño (likán-antai);mujer;44;2015;5401
787;la ligua;no;mapuche;hombre;52;2015;5401
788;la ligua;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;969;2015;5401
789;la pintana;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;10084;2015;13112
790;la pintana;sí, ahora mismo;mapuche;mujer;1250;2015;13112
791;la pintana;sí, en otra época del año;mapuche;hombre;294;2015;13112
792;la pintana;no;no pertenece a ningún pueblo indígena;hombre;7907;2015;13112
793;la pintana;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;6403;2015;13112
794;la pintana;sí, en otra época del año;mapuche;mujer;1401;2015;13112
795;la pintana;no;mapuche;hombre;428;2015;13112
796;la pintana;no;mapuche;mujer;1994;2015;13112
797;la pintana;no;no pertenece a ningún pueblo indígena;mujer;23783;2015;13112
798;la pintana;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;4379;2015;13112
799;la pintana;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;10136;2015;13112
800;la pintana;no;aimara;mujer;137;2015;13112
801;la serena;sí, en otra época del año;aimara;mujer;61;2015;4101
802;la serena;no;no pertenece a ningún pueblo indígena;mujer;40776;2015;4101
803;la serena;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;9419;2015;4101
804;la serena;sí, en otra época del año;aimara;hombre;244;2015;4101
805;la serena;sí, ahora mismo;atacameño (likán-antai);hombre;135;2015;4101
806;la serena;no;mapuche;hombre;334;2015;4101
807;la serena;sí, en otra época del año;mapuche;mujer;181;2015;4101
808;la serena;sin dato;no pertenece a ningún pueblo indígena;hombre;53;2015;4101
809;la serena;sí, ahora mismo;mapuche;hombre;243;2015;4101
810;la serena;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;4780;2015;4101
811;la serena;sí, en otra época del año;diaguita;hombre;45;2015;4101
812;la serena;no;diaguita;hombre;847;2015;4101
813;la serena;no;mapuche;mujer;591;2015;4101
814;la serena;sí, ahora mismo;quechua;hombre;156;2015;4101
815;la serena;sí, ahora mismo;aimara;hombre;203;2015;4101
816;la serena;sí, en otra época del año;diaguita;mujer;278;2015;4101
817;la serena;sí, ahora mismo;diaguita;mujer;264;2015;4101
818;la serena;no;diaguita;mujer;975;2015;4101
819;la serena;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;7453;2015;4101
820;la serena;no;aimara;mujer;98;2015;4101
821;la serena;sí, ahora mismo;diaguita;hombre;151;2015;4101
822;la serena;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;10612;2015;4101
823;la serena;no;atacameño (likán-antai);hombre;144;2015;4101
824;la serena;no;aimara;hombre;52;2015;4101
825;la serena;sí, ahora mismo;mapuche;mujer;198;2015;4101
826;la serena;no;no pertenece a ningún pueblo indígena;hombre;22214;2015;4101
827;la serena;sí, en otra época del año;mapuche;hombre;92;2015;4101
828;la serena;no;collas;mujer;219;2015;4101
829;la serena;sí, ahora mismo;quechua;mujer;78;2015;4101
830;la unión;no;no pertenece a ningún pueblo indígena;hombre;2425;2015;14201
831;la unión;no;mapuche;hombre;1206;2015;14201
832;la unión;no;no pertenece a ningún pueblo indígena;mujer;5028;2015;14201
833;la unión;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;2092;2015;14201
834;la unión;sí, en otra época del año;quechua;hombre;12;2015;14201
835;la unión;sí, ahora mismo;mapuche;hombre;239;2015;14201
836;la unión;no;mapuche;mujer;1473;2015;14201
837;la unión;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;498;2015;14201
838;la unión;sí, ahora mismo;mapuche;mujer;530;2015;14201
839;la unión;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1228;2015;14201
840;la unión;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1714;2015;14201
841;la unión;sí, en otra época del año;mapuche;hombre;511;2015;14201
842;la unión;sin dato;no pertenece a ningún pueblo indígena;hombre;30;2015;14201
843;la unión;sí, en otra época del año;mapuche;mujer;443;2015;14201
844;laja;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1879;2015;8304
845;laja;no;mapuche;hombre;134;2015;8304
846;laja;sí, en otra época del año;quechua;mujer;34;2015;8304
847;laja;no;no pertenece a ningún pueblo indígena;mujer;3925;2015;8304
848;laja;sí, en otra época del año;diaguita;mujer;29;2015;8304
849;laja;sí, ahora mismo;mapuche;mujer;52;2015;8304
850;laja;no;no pertenece a ningún pueblo indígena;hombre;2108;2015;8304
851;laja;sí, en otra época del año;diaguita;hombre;29;2015;8304
852;laja;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1004;2015;8304
853;laja;no;mapuche;mujer;212;2015;8304
854;laja;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;494;2015;8304
855;laja;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;697;2015;8304
856;las condes;no;mapuche;hombre;83;2015;13114
857;las condes;no;rapa-nui o pascuenses;mujer;63;2015;13114
858;las condes;sí, ahora mismo;mapuche;hombre;42;2015;13114
859;las condes;no;no pertenece a ningún pueblo indígena;mujer;50316;2015;13114
860;las condes;sí, ahora mismo;rapa-nui o pascuenses;mujer;63;2015;13114
861;las condes;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;6924;2015;13114
862;las condes;no;no pertenece a ningún pueblo indígena;hombre;26895;2015;13114
863;las condes;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;11258;2015;13114
864;las condes;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;11654;2015;13114
865;las condes;no;mapuche;mujer;204;2015;13114
866;las condes;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;6342;2015;13114
867;lautaro;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;671;2015;9108
868;lautaro;sí, en otra época del año;mapuche;hombre;1194;2015;9108
869;lautaro;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;715;2015;9108
870;lautaro;no;mapuche;mujer;2574;2015;9108
871;lautaro;sí, ahora mismo;mapuche;hombre;465;2015;9108
872;lautaro;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;2082;2015;9108
873;lautaro;no;no pertenece a ningún pueblo indígena;mujer;3366;2015;9108
874;lautaro;sí, ahora mismo;mapuche;mujer;894;2015;9108
875;lautaro;no;mapuche;hombre;1480;2015;9108
876;lautaro;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;704;2015;9108
877;lautaro;sí, en otra época del año;mapuche;mujer;2565;2015;9108
878;lautaro;no;no pertenece a ningún pueblo indígena;hombre;1282;2015;9108
879;lebu;no;mapuche;hombre;476;2015;8201
880;lebu;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1385;2015;8201
881;lebu;no;no pertenece a ningún pueblo indígena;hombre;2881;2015;8201
882;lebu;sí, en otra época del año;mapuche;hombre;65;2015;8201
883;lebu;sí, ahora mismo;mapuche;mujer;200;2015;8201
884;lebu;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;854;2015;8201
885;lebu;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;730;2015;8201
886;lebu;sí, en otra época del año;mapuche;mujer;218;2015;8201
887;lebu;no;mapuche;mujer;540;2015;8201
888;lebu;no;no pertenece a ningún pueblo indígena;mujer;4410;2015;8201
889;lebu;sí, ahora mismo;mapuche;hombre;289;2015;8201
890;lebu;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;635;2015;8201
891;limache;no;no pertenece a ningún pueblo indígena;hombre;4724;2015;5802
892;limache;no;no pertenece a ningún pueblo indígena;mujer;8849;2015;5802
893;limache;no;mapuche;mujer;211;2015;5802
894;limache;sí, en otra época del año;mapuche;hombre;54;2015;5802
895;limache;sí, en otra época del año;mapuche;mujer;3;2015;5802
896;limache;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1161;2015;5802
897;limache;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1028;2015;5802
898;limache;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1024;2015;5802
899;limache;no;quechua;mujer;31;2015;5802
900;limache;sí, ahora mismo;diaguita;hombre;56;2015;5802
901;limache;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;2191;2015;5802
902;limache;no;mapuche;hombre;147;2015;5802
903;limache;no;diaguita;mujer;2;2015;5802
904;limache;sí, ahora mismo;mapuche;mujer;161;2015;5802
905;limache;no;quechua;hombre;3;2015;5802
906;linares;no;no pertenece a ningún pueblo indígena;mujer;15247;2015;7401
907;linares;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;4040;2015;7401
908;linares;no;mapuche;mujer;78;2015;7401
909;linares;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;3972;2015;7401
910;linares;sí, en otra época del año;mapuche;mujer;161;2015;7401
911;linares;no;mapuche;hombre;165;2015;7401
912;linares;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2047;2015;7401
913;linares;sí, en otra época del año;mapuche;hombre;78;2015;7401
914;linares;no;no pertenece a ningún pueblo indígena;hombre;9631;2015;7401
915;linares;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;3796;2015;7401
916;linares;sí, ahora mismo;mapuche;mujer;99;2015;7401
917;llanquihue;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;80;2015;10107
918;llanquihue;sí, ahora mismo;mapuche;hombre;23;2015;10107
919;llanquihue;no;no pertenece a ningún pueblo indígena;mujer;799;2015;10107
920;llanquihue;no;mapuche;hombre;243;2015;10107
921;llanquihue;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1403;2015;10107
922;llanquihue;no;no pertenece a ningún pueblo indígena;hombre;523;2015;10107
923;llanquihue;no;mapuche;mujer;179;2015;10107
924;llanquihue;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;3185;2015;10107
925;llanquihue;sí, en otra época del año;mapuche;hombre;484;2015;10107
926;llanquihue;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;182;2015;10107
927;llanquihue;sí, en otra época del año;mapuche;mujer;932;2015;10107
928;los andes;no;mapuche;mujer;121;2015;5301
929;los andes;no;diaguita;hombre;57;2015;5301
930;los andes;sí, en otra época del año;mapuche;mujer;59;2015;5301
931;los andes;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;2386;2015;5301
932;los andes;no;no pertenece a ningún pueblo indígena;hombre;7220;2015;5301
933;los andes;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;3953;2015;5301
934;los andes;no;aimara;mujer;35;2015;5301
935;los andes;no;no pertenece a ningún pueblo indígena;mujer;12080;2015;5301
936;los andes;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;4880;2015;5301
937;los andes;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2416;2015;5301
938;los andes;no;diaguita;mujer;253;2015;5301
939;los andes;no;mapuche;hombre;210;2015;5301
940;los andes;sí, en otra época del año;collas;hombre;61;2015;5301
941;los Ángeles;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;6128;2015;8301
942;los Ángeles;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;7253;2015;8301
943;los Ángeles;sí, en otra época del año;rapa-nui o pascuenses;mujer;29;2015;8301
944;los Ángeles;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;9229;2015;8301
945;los Ángeles;no;mapuche;mujer;669;2015;8301
946;los Ángeles;no;mapuche;hombre;554;2015;8301
947;los Ángeles;no;aimara;mujer;47;2015;8301
948;los Ángeles;sí, ahora mismo;mapuche;mujer;368;2015;8301
949;los Ángeles;sí, ahora mismo;mapuche;hombre;165;2015;8301
950;los Ángeles;no;no pertenece a ningún pueblo indígena;hombre;19557;2015;8301
951;los Ángeles;sí, en otra época del año;mapuche;mujer;321;2015;8301
952;los Ángeles;no;no pertenece a ningún pueblo indígena;mujer;37528;2015;8301
953;los Ángeles;sí, en otra época del año;mapuche;hombre;273;2015;8301
954;los Ángeles;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;11263;2015;8301
955;los Ángeles;sí, en otra época del año;aimara;mujer;39;2015;8301
956;los lagos;sí, ahora mismo;mapuche;hombre;52;2015;14104
957;los lagos;no;mapuche;mujer;646;2015;14104
958;los lagos;sí, en otra época del año;mapuche;hombre;26;2015;14104
959;los lagos;no;no pertenece a ningún pueblo indígena;mujer;4246;2015;14104
960;los lagos;sí, ahora mismo;mapuche;mujer;107;2015;14104
961;los lagos;no;no pertenece a ningún pueblo indígena;hombre;1979;2015;14104
962;los lagos;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;282;2015;14104
963;los lagos;no;mapuche;hombre;321;2015;14104
964;los lagos;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1668;2015;14104
965;los lagos;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;882;2015;14104
966;los lagos;sí, en otra época del año;mapuche;mujer;245;2015;14104
967;los lagos;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;409;2015;14104
968;los muermos;no;no pertenece a ningún pueblo indígena;mujer;3335;2015;10106
969;los muermos;sí, ahora mismo;mapuche;mujer;11;2015;10106
970;los muermos;no;mapuche;mujer;332;2015;10106
971;los muermos;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;468;2015;10106
972;los muermos;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;67;2015;10106
973;los muermos;sí, en otra época del año;mapuche;hombre;41;2015;10106
974;los muermos;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;106;2015;10106
975;los muermos;sí, en otra época del año;mapuche;mujer;86;2015;10106
976;los muermos;no;mapuche;hombre;214;2015;10106
977;los muermos;no;no pertenece a ningún pueblo indígena;hombre;1687;2015;10106
978;los muermos;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1129;2015;10106
979;lota;no;no pertenece a ningún pueblo indígena;mujer;8337;2015;8106
980;lota;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;2440;2015;8106
981;lota;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1964;2015;8106
982;lota;no;mapuche;hombre;321;2015;8106
983;lota;sí, en otra época del año;mapuche;hombre;30;2015;8106
984;lota;sí, en otra época del año;mapuche;mujer;82;2015;8106
985;lota;sí, ahora mismo;mapuche;hombre;115;2015;8106
986;lota;no;no pertenece a ningún pueblo indígena;hombre;4662;2015;8106
987;lota;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1756;2015;8106
988;lota;no;mapuche;mujer;258;2015;8106
989;lota;sí, ahora mismo;mapuche;mujer;200;2015;8106
990;lota;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;2865;2015;8106
991;machalí;no;no pertenece a ningún pueblo indígena;hombre;3365;2015;6108
992;machalí;no;mapuche;mujer;97;2015;6108
993;machalí;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;2478;2015;6108
994;machalí;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1104;2015;6108
995;machalí;no;aimara;hombre;57;2015;6108
996;machalí;sí, ahora mismo;mapuche;hombre;11;2015;6108
997;machalí;no;mapuche;hombre;84;2015;6108
998;machalí;sí, en otra época del año;mapuche;hombre;26;2015;6108
999;machalí;sí, ahora mismo;mapuche;mujer;90;2015;6108
1000;machalí;no;no pertenece a ningún pueblo indígena;mujer;6522;2015;6108
1001;machalí;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;473;2015;6108
1002;machalí;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1615;2015;6108
1003;machalí;sí, en otra época del año;mapuche;mujer;9;2015;6108
1004;macul;no;no pertenece a ningún pueblo indígena;hombre;7639;2015;13118
1005;macul;no;mapuche;hombre;431;2015;13118
1006;macul;no;no pertenece a ningún pueblo indígena;mujer;15230;2015;13118
1007;macul;sí, ahora mismo;mapuche;hombre;348;2015;13118
1008;macul;no;diaguita;hombre;105;2015;13118
1009;macul;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;3011;2015;13118
1010;macul;sí, en otra época del año;mapuche;mujer;150;2015;13118
1011;macul;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;2253;2015;13118
1012;macul;no;mapuche;mujer;1200;2015;13118
1013;macul;sí, ahora mismo;mapuche;mujer;82;2015;13118
1014;macul;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;548;2015;13118
1015;macul;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;991;2015;13118
1016;macul;no;diaguita;mujer;173;2015;13118
1017;maipú;no;mapuche;hombre;5450;2015;13119
1018;maipú;sí, ahora mismo;mapuche;hombre;772;2015;13119
1019;maipú;sí, en otra época del año;mapuche;hombre;1077;2015;13119
1020;maipú;no;no pertenece a ningún pueblo indígena;hombre;78706;2015;13119
1021;maipú;no;mapuche;mujer;6120;2015;13119
1022;maipú;sí, ahora mismo;mapuche;mujer;2704;2015;13119
1023;maipú;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;19638;2015;13119
1024;maipú;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;38463;2015;13119
1025;maipú;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;23347;2015;13119
1026;maipú;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;43458;2015;13119
1027;maipú;no;rapa-nui o pascuenses;mujer;942;2015;13119
1028;maipú;no;no pertenece a ningún pueblo indígena;mujer;168876;2015;13119
1029;maipú;sí, en otra época del año;mapuche;mujer;2174;2015;13119
1030;melipilla;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;2534;2015;13501
1031;melipilla;no;quechua;hombre;111;2015;13501
1032;melipilla;sí, ahora mismo;mapuche;hombre;269;2015;13501
1033;melipilla;no;mapuche;mujer;996;2015;13501
1034;melipilla;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;4048;2015;13501
1035;melipilla;no;no pertenece a ningún pueblo indígena;mujer;23001;2015;13501
1036;melipilla;no;no pertenece a ningún pueblo indígena;hombre;11739;2015;13501
1037;melipilla;no;mapuche;hombre;222;2015;13501
1038;melipilla;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;4485;2015;13501
1039;melipilla;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1606;2015;13501
1040;mulchén;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;457;2015;8305
1041;mulchén;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1348;2015;8305
1042;mulchén;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;449;2015;8305
1043;mulchén;no;no pertenece a ningún pueblo indígena;mujer;6269;2015;8305
1044;mulchén;sí, en otra época del año;mapuche;hombre;27;2015;8305
1045;mulchén;no;no pertenece a ningún pueblo indígena;hombre;3881;2015;8305
1046;mulchén;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;983;2015;8305
1047;mulchén;no;mapuche;mujer;233;2015;8305
1048;nacimiento;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1189;2015;8306
1049;nacimiento;no;mapuche;hombre;46;2015;8306
1050;nacimiento;no;no pertenece a ningún pueblo indígena;mujer;5062;2015;8306
1051;nacimiento;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1194;2015;8306
1052;nacimiento;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;2159;2015;8306
1053;nacimiento;no;no pertenece a ningún pueblo indígena;hombre;2358;2015;8306
1054;nacimiento;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;571;2015;8306
1055;nacimiento;no;sin dato;hombre;16;2015;8306
1056;nacimiento;no;mapuche;mujer;208;2015;8306
1057;nacimiento;sí, en otra época del año;mapuche;hombre;38;2015;8306
1058;nacimiento;no;sin dato;mujer;16;2015;8306
1059;natales;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;463;2015;12401
1060;natales;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;237;2015;12401
1061;natales;no;no pertenece a ningún pueblo indígena;mujer;3475;2015;12401
1062;natales;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;350;2015;12401
1063;natales;no;rapa-nui o pascuenses;hombre;12;2015;12401
1064;natales;sí, ahora mismo;mapuche;mujer;85;2015;12401
1065;natales;sí, en otra época del año;mapuche;mujer;161;2015;12401
1066;natales;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;318;2015;12401
1067;natales;no;no pertenece a ningún pueblo indígena;hombre;1906;2015;12401
1068;natales;no;collas;mujer;6;2015;12401
1069;natales;no;mapuche;mujer;1082;2015;12401
1070;natales;sí, ahora mismo;mapuche;hombre;111;2015;12401
1071;natales;no;mapuche;hombre;304;2015;12401
1072;natales;sí, en otra época del año;mapuche;hombre;81;2015;12401
1073;natales;no;aimara;hombre;15;2015;12401
1074;nueva imperial;no;no pertenece a ningún pueblo indígena;mujer;1854;2015;9111
1075;nueva imperial;no;kawashkar o alacalufes;mujer;41;2015;9111
1076;nueva imperial;no;no pertenece a ningún pueblo indígena;hombre;979;2015;9111
1077;nueva imperial;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;795;2015;9111
1078;nueva imperial;sí, ahora mismo;mapuche;mujer;719;2015;9111
1079;nueva imperial;no;mapuche;mujer;3345;2015;9111
1080;nueva imperial;sí, ahora mismo;aimara;mujer;52;2015;9111
1081;nueva imperial;no;mapuche;hombre;2184;2015;9111
1082;nueva imperial;sí, ahora mismo;mapuche;hombre;448;2015;9111
1083;nueva imperial;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;333;2015;9111
1084;nueva imperial;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;330;2015;9111
1085;nueva imperial;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;573;2015;9111
1086;nueva imperial;sí, en otra época del año;kawashkar o alacalufes;mujer;29;2015;9111
1087;nueva imperial;sí, en otra época del año;mapuche;hombre;736;2015;9111
1088;nueva imperial;sí, en otra época del año;mapuche;mujer;1635;2015;9111
1089;Ñuñoa;no;aimara;mujer;38;2015;13120
1090;Ñuñoa;no;no pertenece a ningún pueblo indígena;hombre;9486;2015;13120
1091;Ñuñoa;sí, ahora mismo;mapuche;hombre;134;2015;13120
1092;Ñuñoa;sí, en otra época del año;aimara;mujer;72;2015;13120
1093;Ñuñoa;sí, ahora mismo;mapuche;mujer;118;2015;13120
1094;Ñuñoa;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;4731;2015;13120
1095;Ñuñoa;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;5243;2015;13120
1096;Ñuñoa;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;6080;2015;13120
1097;Ñuñoa;no;no pertenece a ningún pueblo indígena;mujer;16325;2015;13120
1098;Ñuñoa;no;diaguita;hombre;45;2015;13120
1099;Ñuñoa;sin dato;no pertenece a ningún pueblo indígena;mujer;34;2015;13120
1100;Ñuñoa;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;3596;2015;13120
1101;Ñuñoa;no;diaguita;mujer;112;2015;13120
1102;Ñuñoa;no;mapuche;mujer;351;2015;13120
1103;Ñuñoa;sí, en otra época del año;mapuche;mujer;39;2015;13120
1104;Ñuñoa;sí, en otra época del año;mapuche;hombre;173;2015;13120
1105;Ñuñoa;sí, ahora mismo;diaguita;mujer;23;2015;13120
1106;Ñuñoa;no;mapuche;hombre;270;2015;13120
1107;Ñuñoa;sí, ahora mismo;rapa-nui o pascuenses;mujer;20;2015;13120
1108;olivar;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;342;2015;6111
1109;olivar;no;mapuche;mujer;114;2015;6111
1110;olivar;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;266;2015;6111
1111;olivar;no;no pertenece a ningún pueblo indígena;hombre;1433;2015;6111
1112;olivar;no;no pertenece a ningún pueblo indígena;mujer;2852;2015;6111
1113;olivar;sí, ahora mismo;mapuche;hombre;40;2015;6111
1114;olivar;sí, en otra época del año;mapuche;hombre;40;2015;6111
1115;olivar;no;mapuche;hombre;40;2015;6111
1116;olivar;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;408;2015;6111
1117;olivar;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;562;2015;6111
1118;osorno;sí, ahora mismo;mapuche;mujer;1657;2015;10301
1119;osorno;no;no pertenece a ningún pueblo indígena;hombre;9998;2015;10301
1120;osorno;no;no pertenece a ningún pueblo indígena;mujer;20527;2015;10301
1121;osorno;sí, ahora mismo;mapuche;hombre;1430;2015;10301
1122;osorno;sí, en otra época del año;mapuche;mujer;2879;2015;10301
1123;osorno;no;mapuche;hombre;3293;2015;10301
1124;osorno;no;kawashkar o alacalufes;mujer;76;2015;10301
1125;osorno;sí, en otra época del año;kawashkar o alacalufes;mujer;63;2015;10301
1126;osorno;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;3466;2015;10301
1127;osorno;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;8366;2015;10301
1128;osorno;no;mapuche;mujer;5346;2015;10301
1129;osorno;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;5057;2015;10301
1130;osorno;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;3976;2015;10301
1131;osorno;sí, en otra época del año;mapuche;hombre;1383;2015;10301
1132;ovalle;sí, en otra época del año;mapuche;mujer;128;2015;4301
1133;ovalle;no;diaguita;hombre;272;2015;4301
1134;ovalle;no;no pertenece a ningún pueblo indígena;hombre;12552;2015;4301
1135;ovalle;sí, ahora mismo;mapuche;mujer;114;2015;4301
1136;ovalle;sí, en otra época del año;diaguita;mujer;53;2015;4301
1137;ovalle;sí, ahora mismo;mapuche;hombre;49;2015;4301
1138;ovalle;no;no pertenece a ningún pueblo indígena;mujer;20545;2015;4301
1139;ovalle;sí, en otra época del año;mapuche;hombre;212;2015;4301
1140;ovalle;sí, ahora mismo;diaguita;mujer;172;2015;4301
1141;ovalle;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;4309;2015;4301
1142;ovalle;no;mapuche;mujer;324;2015;4301
1143;ovalle;sí, ahora mismo;no pertenece a ningún pueblo indígena;hombre;3277;2015;4301
1144;ovalle;sí, ahora mismo;atacameño (likán-antai);mujer;92;2015;4301
1145;ovalle;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2822;2015;4301
1146;ovalle;no;mapuche;hombre;62;2015;4301
1147;ovalle;sí, en otra época del año;aimara;mujer;59;2015;4301
1148;ovalle;no;aimara;mujer;51;2015;4301
1149;ovalle;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;3171;2015;4301
1150;ovalle;no;diaguita;mujer;527;2015;4301
1151;padre las casas;no;no pertenece a ningún pueblo indígena;mujer;6350;2015;9112
1152;padre las casas;no;collas;mujer;56;2015;9112
1153;padre las casas;sí, ahora mismo;mapuche;hombre;1229;2015;9112
1154;padre las casas;no;mapuche;mujer;10359;2015;9112
1155;padre las casas;sí, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1945;2015;9112
1156;padre las casas;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1087;2015;9112
1157;padre las casas;sí, en otra época del año;kawashkar o alacalufes;mujer;42;2015;9112
1158;padre las casas;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;2091;2015;9112
